Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
getUrl(),Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:54,"0,017s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:54,"0,093s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover_1_2""))",Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:57,"2,839s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:57,2021-01-29 17:43:57,"0,078s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/03/plukanki-zawierajace-oktenidyne-i-fenoksyetanol-istotnie-zmniejszaja-poziom-wirusa-sars-cov-2-na-blonach-sluzowych/"")",Firefox 84.0,,,2021-01-29 17:43:57,2021-01-29 17:43:57,"0,048s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:57,2021-01-29 17:43:58,"0,376s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:58,2021-01-29 17:43:58,"0,098s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:58,2021-01-29 17:43:58,"0,048s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Pukanki zawierajce oktenidyn i fenoksyeta_44fe9f""))",Firefox 84.0,,,2021-01-29 17:43:58,2021-01-29 17:44:01,"2,745s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:01,"0,103s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/03/plukanki-zawierajace-oktenidyne-i-fenoksyetanol-istotnie-zmniejszaja-poziom-wirusa-sars-cov-2-na-blonach-sluzowych/"")",Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:01,"0,041s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:01,"0,581s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:01,"0,103s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:01,"0,044s",PASSED
