Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
back(),Firefox 84.0,,,2021-01-28 17:45:25,2021-01-28 17:45:26,"0,316s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:26,2021-01-28 17:45:26,"0,137s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:26,2021-01-28 17:45:26,"0,061s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Nowy Rok, Nowa Platforma Szkoleniowa, Now_103745""))",Firefox 84.0,,,2021-01-28 17:45:26,2021-01-28 17:45:29,"3,198s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:29,2021-01-28 17:45:29,"0,063s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Firefox 84.0,,,2021-01-28 17:45:29,2021-01-28 17:45:29,"0,016s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:29,2021-01-28 17:45:29,"0,342s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:29,2021-01-28 17:45:30,"0,118s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:30,2021-01-28 17:45:30,"0,057s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1""))",Firefox 84.0,,,2021-01-28 17:45:30,2021-01-28 17:45:33,"3,649s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:33,2021-01-28 17:45:33,"0,077s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Firefox 84.0,,,2021-01-28 17:45:33,2021-01-28 17:45:33,"0,021s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:33,2021-01-28 17:45:34,"0,350s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:34,2021-01-28 17:45:34,"0,105s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:34,2021-01-28 17:45:34,"0,057s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover_1""))",Firefox 84.0,,,2021-01-28 17:45:34,2021-01-28 17:45:37,"3,406s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:37,2021-01-28 17:45:37,"0,064s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Firefox 84.0,,,2021-01-28 17:45:37,2021-01-28 17:45:37,"0,021s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:37,2021-01-28 17:45:38,"0,316s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:38,2021-01-28 17:45:38,"0,104s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:38,2021-01-28 17:45:38,"0,048s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_WEBINAR nt. szczepie""))",Firefox 84.0,,,2021-01-28 17:45:38,2021-01-28 17:45:41,"3,364s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:41,2021-01-28 17:45:41,"0,068s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Firefox 84.0,,,2021-01-28 17:45:41,2021-01-28 17:45:41,"0,031s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:41,2021-01-28 17:45:42,"0,436s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:42,2021-01-28 17:45:42,"0,114s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:42,2021-01-28 17:45:42,"0,036s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2""))",Firefox 84.0,,,2021-01-28 17:45:42,2021-01-28 17:45:45,"3,118s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:45,2021-01-28 17:45:45,"0,081s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Firefox 84.0,,,2021-01-28 17:45:45,2021-01-28 17:45:45,"0,025s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:45,2021-01-28 17:45:45,"0,299s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:45,2021-01-28 17:45:45,"0,118s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:45,2021-01-28 17:45:46,"0,041s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover layz_84d020""))",Firefox 84.0,,,2021-01-28 17:45:46,2021-01-28 17:45:50,"4,674s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:50,2021-01-28 17:45:50,"0,012s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-28 17:45:50,2021-01-28 17:45:50,"0,015s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:50,2021-01-28 17:45:51,"0,750s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:51,2021-01-28 17:45:51,"0,057s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:51,2021-01-28 17:45:51,"0,190s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_yczenia witeczne""))",Firefox 84.0,,,2021-01-28 17:45:51,2021-01-28 17:45:54,"3,229s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:54,2021-01-28 17:45:54,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-28 17:45:54,2021-01-28 17:45:55,"0,042s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:55,2021-01-28 17:45:55,"0,559s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:55,2021-01-28 17:45:55,"0,156s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:55,2021-01-28 17:45:55,"0,054s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2_3""))",Firefox 84.0,,,2021-01-28 17:45:55,2021-01-28 17:45:58,"3,170s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:58,2021-01-28 17:45:58,"0,026s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-28 17:45:58,2021-01-28 17:45:59,"0,050s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:59,2021-01-28 17:45:59,"0,425s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:59,2021-01-28 17:45:59,"0,106s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:59,2021-01-28 17:45:59,"0,048s",PASSED
closeBrowser(),Firefox 84.0,,,2021-01-28 17:45:59,2021-01-28 17:46:00,"1,180s",PASSED
